Event	ID	Name			Wwise Object Path	Notes
	29834681	Play_Lvl1_Music			\Default Work Unit\Music\Play_Lvl1_Music	
	75872426	Play_3rd_screen			\Default Work Unit\Music\Intro\Play_3rd_screen	
	387540179	Play_Stone_Insert			\Default Work Unit\Trigering_Stuf\Play_Stone_Insert	
	414226868	Play_Action			\Default Work Unit\Music\Play_Action	
	441572235	Play_Water			\Default Work Unit\Environement\Play_Water	
	530125689	Play_Anubis_Attack			\Default Work Unit\Anubis\Play_Anubis_Attack	
	562256996	Play_Player_Jump			\Default Work Unit\Player\Play_Player_Jump	
	573222996	Play_Portal_Working			\Default Work Unit\Environement\Play_Portal_Working	
	851501667	Play_Mumia_Agro			\Default Work Unit\Mumia\Play_Mumia_Agro	
	943022013	Play_Mumia_Hit			\Default Work Unit\Mumia\Play_Mumia_Hit	
	1054154995	Play_Artefact_Voice			\Default Work Unit\Artefacts\Play_Artefact_Voice	
	1172205655	Play_Player_Take_Damage			\Default Work Unit\Player\Play_Player_Take_Damage	
	1461641338	Play_Player_Die			\Default Work Unit\Player\Play_Player_Die	
	1557594114	Play_Boss_Fight			\Default Work Unit\Music\Play_Boss_Fight	
	1569235226	Play_Step_Stone			\Default Work Unit\Player\Play_Step_Stone	
	1853454154	Play_Reborn_Theme			\Default Work Unit\Music\Play_Reborn_Theme	
	1881398934	Play_Player_Reborn			\Default Work Unit\Player\Play_Player_Reborn	
	2034384041	Play_1st_screen			\Default Work Unit\Music\Intro\Play_1st_screen	
	2216606755	Play_Fog_Dissapear			\Default Work Unit\Trigering_Stuf\Play_Fog_Dissapear	
	2228153899	Play_Menu_Music			\Default Work Unit\Music\Play_Menu_Music	
	2495563692	Play_Mumia_Step			\Default Work Unit\Mumia\Play_Mumia_Step	
	2606732406	Play_Lvl2_Music			\Default Work Unit\Music\Play_Lvl2_Music	
	2751653356	Play_use_stuff			\Default Work Unit\Player\Play_use_stuff	
	2897245085	Play_2nd_screen			\Default Work Unit\Music\Intro\Play_2nd_screen	
	2915718306	Play_Step_Gravel			\Default Work Unit\Player\Play_Step_Gravel	
	2979878043	Play_Anubis_Step			\Default Work Unit\Anubis\Play_Anubis_Step	
	3015324718	Play_Fire			\Default Work Unit\Environement\Play_Fire	
	3120015350	Play_Mumia_Attack			\Default Work Unit\Mumia\Play_Mumia_Attack	
	3155164924	Play_Anubis_Agro			\Default Work Unit\Anubis\Play_Anubis_Agro	
	3258421893	Play_Step_Sand			\Default Work Unit\Player\Play_Step_Sand	
	3309238901	Play_Portal_Activating			\Default Work Unit\Trigering_Stuf\Play_Portal_Activating	
	3489147708	Play_Anubis_Hit			\Default Work Unit\Anubis\Play_Anubis_Hit	
	3502518326	Play_Player_Step			\Default Work Unit\Player\Play_Player_Step	
	3568813383	Play_Main_Theme			\Default Work Unit\Music\Play_Main_Theme	
	3669466544	Play_Scarab			\Default Work Unit\Trigering_Stuf\Play_Scarab	
	3692447371	Play_Action_2			\Default Work Unit\Music\Play_Action_2	
	4138246913	Play_Last_Screen			\Default Work Unit\Music\Intro\Play_Last_Screen	

Switch Group	ID	Name			Wwise Object Path	Notes
	1834394558	Surface			\Default Work Unit\Surface	

Switch	ID	Name	Switch Group			Notes
	803837735	Sand	Surface			
	1216965916	Stone	Surface			
	2185786256	Gravel	Surface			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	284869909	step_concrete-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\5F\{5FCDD496-74DD-3193-740A-3975E9FF12D3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Stone\step_concrete-003		728
	295658025	step_concrete-005	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\3A\{3AB2900B-89F6-966C-59E0-26722E39B093}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Stone\step_concrete-005		1304
	297405257	action theme 3	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\06\{069C75C3-AF9B-5531-ADE9-284166C06B78}.wem		\Interactive Music Hierarchy\Default Work Unit\Action_Theme_3\action theme 3\action theme 3		731710
	304774432	step_gravel-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\50\{5056D309-3D0F-887B-FE1F-504D9611F065}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Graviy\step_gravel-004		9440
	324242678	portal_working	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\49\{49B06B24-4BE4-31BD-AA43-C0700D243581}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environement\Portal_Working\portal_working		423512
	325095268	take damage-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\58\{580A4149-0932-E406-DEB4-A2A9563EC603}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_Damage\take damage-004		16136
	332127799	anubis_agro-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\3F\{3FC8D86A-1FE8-F4B1-0D40-11EE32AAEF1D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis_agro\anubis_agro-003		75824
	340252119	mumia step-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\E5\{E573344E-A7D9-87EA-F90E-9997E9EFE4F5}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Mumia\Mumia_Step\mumia step-001		19520
	360294324	anubis_agro-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\55\{559C4660-6DA0-840E-D40A-DC172E51E960}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis_agro\anubis_agro-002		113696
	378617672	mob dmg-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\B4\{B4F81C53-337E-3E84-4BE1-22B64A4AC955}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_damage_flesh\mob dmg-001		25712
	396775674	2nd scr	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\CC\{CC304092-39A4-AC7E-6870-278E32F231D2}.wem		\Interactive Music Hierarchy\Default Work Unit\Intro\2nd scr\2nd scr\2nd scr		519875
	402732836	last scr	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\7C\{7C2C35C5-FAF9-495D-9CC8-ACBEF98E82D4}.wem		\Interactive Music Hierarchy\Default Work Unit\Intro\4th scr\last scr\last scr		427593
	403861504	mumia step-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\70\{70C3CB91-266C-8761-9B67-A8711B8385FE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Mumia\Mumia_Step\mumia step-002		23912
	414985445	Lvl1 Theme Calm	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\D4\{D4E2E536-AEB1-7E04-D79B-A6704FFB85D6}.wem		\Interactive Music Hierarchy\Default Work Unit\Calm_Theme\Lvl1 Theme Calm\Lvl1 Theme Calm		603904
	415039201	anubis step-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\FC\{FC076496-ABBB-DFD5-4D58-89A2482BCD07}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis Step\anubis step-002		45944
	437641796	fire-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\82\{82281E81-002F-4504-A397-2E8A52D76C81}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Environement\Fire\fire-002		344600
	446697455	mumia step-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\1A\{1A59E086-6581-EBED-1C8D-48DB729DC2D9}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Mumia\Mumia_Step\mumia step-004		23912
	456250339	mob dmg-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\62\{624662ED-F0FE-BD39-893B-88732ED7C0C3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_damage_flesh\mob dmg-002		24344
	474624008	Reborn_Theme	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\20\{20448999-2CE4-C573-2C67-21C8B235534A}.wem		\Interactive Music Hierarchy\Default Work Unit\Reborn_Theme\Reborn_Theme\Reborn_Theme		118584
	487210408	mob dmg-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\97\{97E7AC5B-E37C-FA07-F5FA-C1F223CD0CC6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_damage_flesh\mob dmg-003		22040
	489095842	mumia_agro-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\0C\{0CF7D08A-84FB-A6EA-2FB5-3391EBA55780}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Mumia\Scream\mumia_agro-002		29024
	527900807	step_concrete-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\43\{4398410E-7D19-E562-517C-7E2D4BCF2BF4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Stone\step_concrete-004		1880
	551596499	action theme 2	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\12\{125DB568-7707-4D11-20B0-DB1597A9C570}.wem		\Interactive Music Hierarchy\Default Work Unit\Action_Theme_2\action theme 2\action theme 2		2194189
	555275543	step_gravel-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\19\{190BA034-AA39-DA00-310E-127C169A890F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Graviy\step_gravel-003		10592
	557515721	step_sand-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\3F\{3F2E17A6-467F-C2E3-02A5-6E31E156DDC3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Sand\step_sand-003		17504
	582726380	jump-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\D3\{D32D5E29-9406-C5DD-65B1-BD655058A264}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Jump\jump-002		13904
	597920908	step_sand-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\FA\{FA81099B-077F-F802-467D-953033D83920}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Sand\step_sand-002		14336
	613466755	jump-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\8F\{8F0CB3AA-64C5-0F5D-4C29-96CEB81B733E}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Jump\jump-004		13904
	661008728	main_menu	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\16\{16F852B6-C842-CF69-8BEC-5662B8CC64B0}.wem		\Interactive Music Hierarchy\Default Work Unit\Lvl1_Music\main_menu\main_menu		1704898
	688812051	Main_Theme	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\0F\{0FF4260F-9BB5-8E37-3BE7-317C21E9FF88}.wem		\Interactive Music Hierarchy\Default Work Unit\Main_Theme\Main_Theme\Main_Theme		3233811
	696266269	3rd scr	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\93\{93B985AC-8AB1-6059-5FC5-1307F8C501A0}.wem		\Interactive Music Hierarchy\Default Work Unit\Intro\3rd scr\3rd scr\3rd scr		508918
	701923641	step_gravel-005	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\EC\{EC8B5F36-BB9B-AAC8-0253-2A3B2AE6942F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Graviy\step_gravel-005		12968
	735768023	take damage-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\88\{8892C240-16AE-8CA5-2F3B-68E40E66FEB0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_Damage\take damage-003		16136
	736742997	death-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\A0\{A0CBF395-D263-F1F7-65AD-CE25A585BFB7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Death\death-002		50768
	749366610	anubis_agro-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\3A\{3A52E4AC-BA29-B19D-D8A8-21D6CF44691D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis_agro\anubis_agro-001		75824
	765708336	mumia_agro-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\FD\{FDB4B82C-B2DA-6992-109B-72118A0E3682}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Mumia\Scream\mumia_agro-003		29024
	800076971	step_sand-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\94\{94FD3DAA-2374-1B00-A221-5B04FAAFE12B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Sand\step_sand-001		12752
	810728278	step_gravel-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\23\{23B14980-D3BE-1E34-2A40-77BD5174A08C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Graviy\step_gravel-001		9440
	812209398	take damage-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\10\{105BFEDB-F7A9-1503-656F-EDB9FD7C33D1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_Damage\take damage-001		16136
	822798359	step_concrete-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\D9\{D9C5BF0A-592D-0CBE-DFEC-797D601540BB}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Stone\step_concrete-001		1304
	826763742	step_concrete-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\0D\{0DA42296-CFFC-39BB-20F4-B1985D51F9DD}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Stone\step_concrete-002		1304
	851648009	take damage-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\A2\{A2219726-9387-3A51-3EF4-571AB4F8F2AA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Take_Damage\take damage-002		16136
	857944144	anubis attack-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\3D\{3DB455F0-5270-88FF-D800-669FCDEAB10D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis_attack\anubis attack-001		53216
	860865332	step_sand-005	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\0A\{0AE2AC52-7409-1AF6-0BA1-7D5B414F2773}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Sand\step_sand-005		12752
	882245505	anubis attack-002	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\86\{86AE028D-43C5-6F7B-4ACC-2013FC91F9AF}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis_attack\anubis attack-002		43424
	910943946	Eng_News	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\D7\{D7274043-05C1-F02C-1DBF-F2A62ACEB145}.wem		\Interactive Music Hierarchy\Default Work Unit\Intro\1st scr\Eng_News\Eng_News		335233
	913640164	anubis attack-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\CA\{CA2FE965-4699-8532-0098-8EF3A8100ABE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis_attack\anubis attack-003		53216
	916815128	action theme	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\78\{78D6F4C1-B81C-C777-9538-752B586F1BD4}.wem		\Interactive Music Hierarchy\Default Work Unit\Action_Theme\action theme\action theme		2530854
	923381877	anubis step-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\F4\{F40A949E-B7C4-53F9-9D41-4A554566900C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Anubis\Anubis Step\anubis step-004		45944
	927364542	step_sand-004	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\D2\{D2D67F21-4A2A-F6B0-4D3A-1B2D34D6F927}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Steps\Sand\step_sand-004		14336
	968247832	jump-001	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\06\{0687D49F-DBEC-1B48-94CC-6B1C1F337696}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Jump\jump-001		13904
	1025955031	mumia step-003	I:\GAMES\PROJ\EGYPT\EGYPT_WwiseProject\.cache\16\{16647415-AA35-79B9-EEC0-11F7FEA2485B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Mumia\Mumia_Step\mumia step-003		19520

